0,1,2,3,4,5,6,7,8,9,10,11
4.997581179451321,0.006947589936812715,0.050398772921431995,0.4059779162859946,1.4284679496142423,-0.006542818696185223,-0.03214275116656487,-0.7930060933603276,0.5230287185232866,-0.288173343717568,-0.9372954239264865,0.5762892968242835
4.983920243982574,0.39444912966449275,0.24640466807839106,-0.17626674550613974,0.7367185535474746,0.02826782919549659,0.9657497161034654,-0.24036696931407714,1.371826688031951,-0.7458274701645088,-1.4303060461964208,0.027854830509812738
4.9889394089085055,0.5739930170892886,0.5287637464617321,0.6250919890024933,1.1763700848680814,-0.7992339213861396,0.9754743334709213,-0.6967210982879427,1.1516575822405646,-1.4255215309439428,-1.108905903233103,1.3045270466204955
-0.039913906995992086,-0.36807581335249945,-0.789798745154443,0.20607682840727226,1.0847883735118822,-0.3818996870729877,0.045724641483303824,-0.8690660096055691,0.1812944225340148,-0.9228213610814344,-0.3075764120678153,0.02634347845598174
-0.017684894030163274,-0.20953205031801983,0.5562428702997066,0.23712260457997406,0.1586543978850735,0.05594279364570054,-0.0011485364054272522,-0.9206966096972136,0.07114255194170177,-1.2590665689559966,-0.33310785021235323,-0.5296979330455487
5.000653687462279,0.03817241467519139,0.07295364296076974,-0.08770662936397998,0.8908794999753743,-0.4979157899784892,0.986694857518013,-1.3211748403098302,-0.42880334693974004,0.3829510387828814,-0.35077608991271725,1.4745919022788025
2.988031603868885,0.10978176320034247,-0.3937965088433866,0.5115932281272689,1.2550773681966116,-0.07908417834440638,-0.0003430113459366811,-0.7697737582472268,1.7677494028430087,-0.0868215701612367,-0.5116649628891723,-0.3027080074992754
5.012664801293891,-0.2553145244581415,1.0179250176444996,0.2205519698235529,0.22530587447870107,-0.401475368852347,0.9631718065313665,-0.82285230267366,0.7405115885964316,-0.3957310798124359,-0.3455041486716647,0.7851347700488026
5.008804239098301,0.8313320715487674,1.1886858611000672,-0.6806453348833553,0.843067301926614,-0.3271448230110837,-0.07356115350974197,-0.21163817808707241,0.7027197220152174,1.2224075391362705,-0.6002935057594062,-1.3165828388744312
0.9683235223756236,0.470030829991134,-1.05672370098162,-0.09796653113806443,1.5784988408274874,-0.5507112063653142,-0.03316347260615984,0.38652511835664366,-0.2925095820176268,-0.12260039897685102,-0.47947640800792735,-1.5434417300182166
4.979932657705919,0.07149660565971153,-0.6391627035221565,0.0365848977531446,1.0491430109453526,0.06646726081018828,-0.07930850956297349,-0.7779992809772514,0.8094363202989846,0.19163748530420951,-0.5463154505817889,-1.1643923849738398
4.965927208814234,-0.01158209426104919,-0.28397785107711215,-0.025409774440637356,2.814083818063266,0.1020236990185556,0.007965687992070506,-0.77613457236216,2.705814856404423,-2.1778882351340156,-0.5594549840377272,0.96726577579378
2.986942774457631,0.5968294017679694,0.520852893024126,0.33068182362312293,0.18299892482714422,0.6110692361546648,-0.07062837324236629,-0.5073045847757635,0.030734354046770843,-0.8386980796161352,-0.21690429373499295,-1.4955824913955735
5.000453389314011,0.1776499949632231,0.2783273103115703,0.7682176494885266,1.0416807146726754,-0.10218705379467796,0.9623770744613855,-0.5268826281324756,-0.15425188174721186,-0.7089114686059964,-0.37619069074230604,-0.3606618169447811
4.97738801285171,-0.034763650889536465,0.715885678990117,0.000644122441920485,1.6723816359651682,-0.023095184190464635,1.002769414298283,-0.0612890409361425,-0.048854575838830905,-1.089209371274965,-0.055078145295784635,0.986951157399673
4.972698173540347,0.3721429977642203,-0.2243836954706412,-0.1594071268229476,2.9615539108374946,0.3598960722414336,0.9713921883518684,0.22771137647504144,1.9385342151896496,-0.7350710666268145,-0.7917325708399616,1.3687733688134522
-0.042401456341059435,0.6133473798321518,-2.860827265915723,1.123161739528372,1.9816502957640068,0.3418730144169515,0.9931619814740319,-0.6788341974374467,1.9058082851127032,-0.46537801564725123,-0.44886448617621755,-1.909632160227493
5.000273222414048,0.3381875020470647,-0.20264176720928365,0.15523468319609246,0.40248791579978466,-0.21338676832436793,-0.057737970688711414,0.1247614074581972,1.948475265776068,-0.6590660959142075,-1.366050710875791,-0.3587106036418846
